compartment,mouse_region,mouse_gene,gene_upper,mean_log_expr,pct_expr,mouse_logFC_vs_other_regions,excluded_gene
MHb,Ventral,Xkr4,XKR4,0.40946275,0.13707708405999464,-0.41420847,False
MHb,Ventral,Gm37381,GM37381,0.0,0.0,-0.00035824813,False
MHb,Ventral,Rp1,RP1,0.0062942426,0.0022671782350889426,0.0015550912,False
MHb,Ventral,Sox17,SOX17,0.0059602605,0.00209277990931287,0.0015372504,False
MHb,Ventral,Mrpl15,MRPL15,0.07818445,0.028426927101499768,-0.036721922,False
MHb,Ventral,Lypla1,LYPLA1,0.041211672,0.015172654342518294,-0.022131808,False
MHb,Ventral,Tcea1,TCEA1,0.18334758,0.06644576212068362,-0.04444477,False
MHb,Ventral,Rgs20,RGS20,0.045517143,0.016044645971398656,-0.026748735,False
MHb,Ventral,Gm16041,GM16041,0.0,0.0,-0.0002777502,False
MHb,Ventral,Atp6v1h,ATP6V1H,0.2053493,0.07429368678060717,-0.1806367,False
MHb,Ventral,Oprk1,OPRK1,0.004181077,0.0013951866062085804,0.0022264668,False
MHb,Ventral,Npbwr1,NPBWR1,0.0,0.0,-0.00026897574,False
MHb,Ventral,Rb1cc1,RB1CC1,0.26383865,0.09487268922218449,-0.23736137,False
MHb,Ventral,St18,ST18,0.10786243,0.038367631670735876,0.03401093,False
MHb,Ventral,Pcmtd1,PCMTD1,0.20567173,0.07481688175793541,-0.12860599,False
MHb,Ventral,Gm26901,GM26901,0.008095469,0.0029647715381932323,-0.009820271,False
MHb,Ventral,Sntg1,SNTG1,0.75462186,0.24346006278339433,-0.84908855,False
MHb,Ventral,Rrs1,RRS1,0.0256872,0.009417509591907918,-0.022413552,False
MHb,Ventral,Adhfe1,ADHFE1,0.01316204,0.004883153121730032,0.00010594074,False
MHb,Ventral,Mybl1,MYBL1,0.017526004,0.0066271363794907605,-0.013219008,False
MHb,Ventral,Vcpip1,VCPIP1,0.08402175,0.03034530868503656,-0.051158816,False
MHb,Ventral,Sgk3,SGK3,0.027989257,0.010115102895012206,-0.008341037,False
MHb,Ventral,Mcmdc2,MCMDC2,0.0154439965,0.005580746424834323,-0.02173147,False
MHb,Ventral,Snhg6,SNHG6,0.082154796,0.029822113707708344,-0.03537482,False
MHb,Ventral,Tcf24,TCF24,0.00048642297,0.00017439832577607255,-0.00017560035,False
MHb,Ventral,Ppp1r42,PPP1R42,0.007024528,0.0026159748866410874,-0.000774201,False
MHb,Ventral,Cops5,COPS5,0.098984085,0.036449250087199084,-0.07452565,False
MHb,Ventral,Cspp1,CSPP1,0.22504155,0.08057202650854602,-0.2803523,False
MHb,Ventral,Arfgef1,ARFGEF1,0.21909565,0.07708405999302444,-0.23629072,False
MHb,Ventral,Cpa6,CPA6,0.0043515605,0.0013951866062085804,-0.0031354185,False
MHb,Ventral,Prex2,PREX2,0.05428416,0.019707010812696168,-0.0034192875,False
MHb,Ventral,A830018L16Rik,A830018L16RIK,0.047004826,0.016916637600279016,-0.014272708,False
MHb,Ventral,Sulf1,SULF1,0.014475111,0.005057551447506105,0.0048249643,False
MHb,Ventral,Slco5a1,SLCO5A1,0.00053029665,0.00017439832577607255,-0.0017495949,False
MHb,Ventral,Ncoa2,NCOA2,0.24161378,0.08353679804673936,-0.23774305,False
MHb,Ventral,Tram1,TRAM1,0.08307464,0.029996512033484416,-0.06540016,False
MHb,Ventral,Lactb2,LACTB2,0.05997505,0.021799790722009032,-0.048982672,False
MHb,Ventral,Eya1,EYA1,0.014389487,0.0052319497732821775,-0.020738645,False
MHb,Ventral,Msc,MSC,0.0,0.0,-0.0002903048,False
MHb,Ventral,Kcnb2,KCNB2,0.3555565,0.11841646320195515,-0.45828837,False
MHb,Ventral,Terf1,TERF1,0.06501631,0.023718172305545824,-0.09658105,False
MHb,Ventral,Sbspon,SBSPON,0.011177839,0.00418555981862574,-0.01485204,False
MHb,Ventral,Rpl7,RPL7,0.6835639,0.23875130798744057,-0.05326593,True
MHb,Ventral,Rdh10,RDH10,0.027163731,0.009940704569236134,-0.02124214,False
MHb,Ventral,Stau2,STAU2,0.2021648,0.07150331356818991,-0.16263121,False
MHb,Ventral,Ube2w,UBE2W,0.168048,0.059993024066968804,-0.19925317,False
MHb,Ventral,D030040B21Rik,D030040B21RIK,0.0,0.0,-0.0005625559,False
MHb,Ventral,Tmem70,TMEM70,0.06237288,0.023020579002441536,-0.0572441,False
MHb,Ventral,Ly96,LY96,0.006744845,0.002441576560865015,-0.0034039123,False
MHb,Ventral,Jph1,JPH1,0.023379918,0.008371119637251486,0.0044289865,False
MHb,Ventral,Gdap1,GDAP1,0.18299527,0.06609696546913146,-0.16052775,False
MHb,Ventral,Gm28784,GM28784,0.0015981367,0.0005231949773282176,-0.0021805645,False
MHb,Ventral,Pi15,PI15,0.00037085923,0.00017439832577607255,-0.00039687857,False
MHb,Ventral,Gm28154,GM28154,0.003359557,0.001220788280432508,-0.002921343,False
MHb,Ventral,Gm16070,GM16070,0.009204176,0.003313568189745377,-0.013579936,False
MHb,Ventral,Crispld1,CRISPLD1,0.01016457,0.0038367631670735945,-0.0055147894,False
MHb,Ventral,Tfap2d,TFAP2D,0.00049595704,0.00017439832577607255,-0.00074476487,False
MHb,Ventral,Pkhd1,PKHD1,0.001422355,0.0005231949773282176,-0.0006008169,False
MHb,Ventral,Mcm3,MCM3,0.0036454517,0.0013951866062085804,0.0020108623,False
MHb,Ventral,Paqr8,PAQR8,0.09257352,0.03365887687478193,-0.0067064464,False
MHb,Ventral,Efhc1,EFHC1,0.00490548,0.0017439832577607253,-0.0033186032,False
MHb,Ventral,Tram2,TRAM2,0.002353154,0.0008719916288803627,0.0004747687,False
MHb,Ventral,Tmem14a,TMEM14A,0.052146427,0.019183815835367952,-0.03431481,False
MHb,Ventral,Gsta3,GSTA3,0.002870152,0.0010463899546564353,-0.0104349,False
MHb,Ventral,Gm28836,GM28836,0.0009643928,0.0003487966515521451,-0.0003540857,False
MHb,Ventral,Kcnq5,KCNQ5,0.13561313,0.0456923613533309,-0.14677994,False
MHb,Ventral,Rims1,RIMS1,0.70302707,0.229159400069757,-0.7505594,False
MHb,Ventral,Ogfrl1,OGFRL1,0.10082311,0.036623648412975156,-0.043867745,False
MHb,Ventral,B3gat2,B3GAT2,0.030652372,0.011161492849668638,0.003813073,False
MHb,Ventral,Smap1,SMAP1,0.16609153,0.060865015695849164,-0.14437258,False
MHb,Ventral,Sdhaf4,SDHAF4,0.12336889,0.04482036972445054,-0.048736647,False
MHb,Ventral,Fam135a,FAM135A,0.11616469,0.041681199860481244,-0.132276,False
MHb,Ventral,Col9a1,COL9A1,0.0059658503,0.00209277990931287,-0.012702427,False
MHb,Ventral,Col19a1,COL19A1,0.00508938,0.0015695849319846528,0.0016757655,False
MHb,Ventral,Lmbrd1,LMBRD1,0.25387126,0.09121032438088683,-0.15015751,False
MHb,Ventral,Adgrb3,ADGRB3,0.77481,0.24991280083710873,-0.3022322,False
MHb,Ventral,Gm597,GM597,0.0,0.0,-0.0002691636,False
MHb,Ventral,Phf3,PHF3,0.17902921,0.06487617718869891,-0.19370337,False
MHb,Ventral,Ptp4a1,PTP4A1,0.12832831,0.04673875130798733,-0.021891609,False
MHb,Ventral,Khdrbs2,KHDRBS2,0.34394038,0.11754447157307475,-0.45032614,False
MHb,Ventral,Gm5415,GM5415,0.0014575763,0.0005231949773282176,-0.0022663176,False
MHb,Ventral,Prim2,PRIM2,0.023411214,0.00871991628880363,-0.02919146,False
MHb,Ventral,Rab23,RAB23,0.031978857,0.011859086152772926,-0.016999435,False
MHb,Ventral,Bag2,BAG2,0.029318962,0.010812696198116494,-0.018593393,False
MHb,Ventral,Zfp451,ZFP451,0.10684882,0.039065224973840164,-0.098091185,False
MHb,Ventral,Bend6,BEND6,0.19083808,0.06836414370422049,-0.14072867,False
MHb,Ventral,Dst,DST,0.59833914,0.20753400767352492,-0.2895034,False
MHb,Ventral,Ccdc115,CCDC115,0.0255135,0.009766306243460062,-0.020371571,False
MHb,Ventral,Imp4,IMP4,0.02763878,0.010115102895012206,-0.020053549,False
MHb,Ventral,Ptpn18,PTPN18,0.016777322,0.006103941402162542,0.0005474705,False
MHb,Ventral,Amer3,AMER3,0.0047553796,0.0017439832577607253,-0.002522437,False
MHb,Ventral,Arhgef4,ARHGEF4,0.1066903,0.03871642832228802,-0.09488712,False
MHb,Ventral,Fam168b,FAM168B,0.10383421,0.03767003836763159,-0.0747951,False
MHb,Ventral,Plekhb2,PLEKHB2,0.14390324,0.052319497732821636,-0.046713322,False
MHb,Ventral,Hs6st1,HS6ST1,0.027992688,0.010289501220788278,-0.015006673,False
MHb,Ventral,Gm33280,GM33280,0.0004464241,0.00017439832577607255,-0.00090000895,False
MHb,Ventral,Uggt1,UGGT1,0.06570706,0.023892570631321896,-0.081977576,False
MHb,Ventral,Neurl3,NEURL3,0.000541962,0.00017439832577607255,-0.00077197456,False
MHb,Ventral,Arid5a,ARID5A,0.0070486856,0.0026159748866410874,-0.0015208968,False
MHb,Ventral,Kansl3,KANSL3,0.09999022,0.03592605510987087,-0.10807116,False
MHb,Ventral,Fer1l5,FER1L5,0.0009728866,0.0003487966515521451,-0.00037793693,False
MHb,Ventral,Lman2l,LMAN2L,0.08851337,0.0326124869201255,-0.12525094,False
MHb,Ventral,Cnnm4,CNNM4,0.017360669,0.006103941402162542,-0.032401197,False
MHb,Ventral,Cnnm3,CNNM3,0.04784478,0.01726543425183116,-0.040492732,False
MHb,Ventral,Ankrd23,ANKRD23,0.0014320746,0.0005231949773282176,-0.0026084883,False
MHb,Ventral,Ankrd39,ANKRD39,0.024424708,0.009068712940355774,-0.0227643,False
MHb,Ventral,Sema4c,SEMA4C,0.009425155,0.0034879665155214496,-0.010605254,False
MHb,Ventral,Fam178b,FAM178B,0.0011117519,0.0005231949773282176,0.00043571217,False
MHb,Ventral,Cox5b,COX5B,0.6850792,0.23683292640390385,-0.13575262,False
MHb,Ventral,Actr1b,ACTR1B,0.12164532,0.04394837809557018,-0.13287424,False
MHb,Ventral,Gm33533,GM33533,0.005871453,0.0022671782350889426,-0.0075826966,False
MHb,Ventral,Zap70,ZAP70,0.0059515615,0.00209277990931287,-0.0064404714,False
MHb,Ventral,Tmem131,TMEM131,0.105779685,0.03854202999651195,-0.12714535,False
MHb,Ventral,Vwa3b,VWA3B,0.010264142,0.0038367631670735945,0.0018913792,False
MHb,Ventral,Cnga3,CNGA3,0.00021511348,0.00017439832577607255,-0.00021704397,False
MHb,Ventral,Inpp4a,INPP4A,0.16158777,0.058249040809208084,-0.16382411,False
MHb,Ventral,Coa5,COA5,0.0404425,0.014998256016742222,-0.013644841,False
MHb,Ventral,Unc50,UNC50,0.06850508,0.025462155563306544,-0.067056745,False
MHb,Ventral,Mgat4a,MGAT4A,0.12732588,0.04586675967910697,-0.14514779,False
MHb,Ventral,Tsga10,TSGA10,0.075569406,0.027554935472619408,-0.05258687,False
MHb,Ventral,Gm26805,GM26805,0.0009637523,0.0003487966515521451,-0.0005863897,False
MHb,Ventral,Lipt1,LIPT1,0.004395549,0.0017439832577607253,-0.003843368,False
MHb,Ventral,Mitd1,MITD1,0.038761143,0.013777467736309718,-0.043924574,False
MHb,Ventral,Mrpl30,MRPL30,0.12431558,0.045343564701778756,-0.06493043,False
MHb,Ventral,Lyg2,LYG2,0.0,0.0,-0.00090245786,False
MHb,Ventral,Txndc9,TXNDC9,0.09112451,0.03365887687478193,-0.050021358,False
MHb,Ventral,Eif5b,EIF5B,0.21238479,0.0756888733868158,-0.11625925,False
MHb,Ventral,Rev1,REV1,0.11533829,0.04150680153470517,-0.15641612,False
MHb,Ventral,Aff3,AFF3,0.14062564,0.04935472619462841,-0.20916782,False
MHb,Ventral,Gm16152,GM16152,0.007289131,0.0026159748866410874,-0.0019830903,False
MHb,Ventral,Lonrf2,LONRF2,0.14104728,0.05074991280083699,-0.108936474,False
MHb,Ventral,Chst10,CHST10,0.07706129,0.028078130449947624,-0.08891269,False
MHb,Ventral,Pdcl3,PDCL3,0.071671866,0.026159748866410832,-0.051544517,False
MHb,Ventral,Npas2,NPAS2,0.015591692,0.00540634809905825,-0.00024211407,False
MHb,Ventral,Rpl31,RPL31,0.5655806,0.20003487966515412,-0.11414689,True
MHb,Ventral,Tbc1d8,TBC1D8,0.02443191,0.00871991628880363,-0.030496765,False
MHb,Ventral,Cnot11,CNOT11,0.033880442,0.012382281130101142,-0.014147915,False
MHb,Ventral,Rnf149,RNF149,0.060663294,0.022322985699337248,-0.05326702,False
MHb,Ventral,Creg2,CREG2,0.018594818,0.0066271363794907605,0.0007039048,False
MHb,Ventral,D930019O06Rik,D930019O06RIK,0.00051013817,0.00017439832577607255,0.0004540417,False
MHb,Ventral,Rfx8,RFX8,0.0005175892,0.00017439832577607255,0.00031387122,False
MHb,Ventral,Map4k4,MAP4K4,0.17379048,0.06226020230205774,-0.045315042,False
MHb,Ventral,Il1r2,IL1R2,0.0009640186,0.0003487966515521451,-0.0025958035,False
MHb,Ventral,Gm16894,GM16894,0.014702573,0.0052319497732821775,-0.011284562,False
MHb,Ventral,Il1r1,IL1R1,0.0060286224,0.00209277990931287,0.0047026314,False
MHb,Ventral,Il1rl2,IL1RL2,0.0013946203,0.0005231949773282176,0.0013946203,False
MHb,Ventral,Il1rl1,IL1RL1,0.0,0.0,0.0,False
MHb,Ventral,Slc9a2,SLC9A2,0.0013585603,0.0005231949773282176,-0.0019196388,False
MHb,Ventral,Gm37915,GM37915,0.0,0.0,-0.0006799981,False
MHb,Ventral,Mfsd9,MFSD9,0.0050222054,0.0019183815835367977,-0.0008676774,False
MHb,Ventral,Tmem182,TMEM182,0.0045197825,0.0015695849319846528,-0.009711489,False
MHb,Ventral,Pantr1,PANTR1,0.06446798,0.02336937565399368,-0.04643336,False
MHb,Ventral,Pou3f3,POU3F3,0.062439304,0.02249738402511332,-0.052818548,False
MHb,Ventral,Mrps9,MRPS9,0.09303047,0.03365887687478193,-0.15899725,False
MHb,Ventral,Gpr45,GPR45,0.087307,0.03121730031391692,-0.1071781,False
MHb,Ventral,Tgfbrap1,TGFBRAP1,0.040463414,0.01482385769096615,-0.061133806,False
MHb,Ventral,AI597479,AI597479,0.045214027,0.016742239274502944,-0.00489866,False
MHb,Ventral,Fhl2,FHL2,0.0033817887,0.001220788280432508,0.0011114608,False
MHb,Ventral,Nck2,NCK2,0.12624972,0.04482036972445054,-0.22842078,False
MHb,Ventral,Uxs1,UXS1,0.08193619,0.029822113707708344,-0.09455288,False
MHb,Ventral,Tpp2,TPP2,0.111756705,0.040111614928496596,-0.09853212,False
MHb,Ventral,Mettl21c,METTL21C,0.0013842856,0.0005231949773282176,-0.00038399175,False
MHb,Ventral,Gm8251,GM8251,0.0,0.0,-0.00026486843,False
MHb,Ventral,Tex30,TEX30,0.011808437,0.00418555981862574,-0.0064165452,False
MHb,Ventral,Bivm,BIVM,0.033458877,0.01220788280432507,-0.027847864,False
MHb,Ventral,Ercc5,ERCC5,0.046749726,0.01726543425183116,-0.041826822,False
MHb,Ventral,Gulp1,GULP1,0.025360089,0.008894314614579702,0.010999171,False
MHb,Ventral,Col3a1,COL3A1,0.002003737,0.0006975933031042902,0.0013709641,False
MHb,Ventral,Col5a2,COL5A2,0.003630699,0.0013951866062085804,-0.0003746634,False
MHb,Ventral,Wdr75,WDR75,0.04554029,0.016742239274502944,-0.030476984,False
MHb,Ventral,Slc40a1,SLC40A1,0.0080334265,0.00279037321241716,0.0017800499,False
MHb,Ventral,Dnah7b,DNAH7B,0.04499852,0.0163934426229508,-0.00486755,False
MHb,Ventral,Dnah7c,DNAH7C,0.036425773,0.013254272758981502,-0.01827569,False
MHb,Ventral,Slc39a10,SLC39A10,0.1412333,0.05092431112661306,-0.09917799,False
MHb,Ventral,Tmeff2,TMEFF2,0.8086575,0.26124869201255474,-0.68640053,False
MHb,Ventral,Nabp1,NABP1,0.014707036,0.00540634809905825,-0.0045503974,False
MHb,Ventral,Gm28055,GM28055,0.0038088888,0.001220788280432508,0.0009641382,False
MHb,Ventral,Myo1b,MYO1B,0.06617777,0.023892570631321896,-0.03846074,False
MHb,Ventral,Stat4,STAT4,0.0023289945,0.0008719916288803627,-0.0037430043,False
MHb,Ventral,Stat1,STAT1,0.04807353,0.017439832577607232,-0.032709256,False
MHb,Ventral,Gls,GLS,0.38758546,0.13707708405999464,-0.41014475,False
MHb,Ventral,Nab1,NAB1,0.044765826,0.01656784094872687,-0.016482007,False
MHb,Ventral,Gm553,GM553,0.0009829819,0.0003487966515521451,-0.0013946656,False
MHb,Ventral,Mfsd6,MFSD6,0.12668104,0.04551796302755483,-0.09978442,False
MHb,Ventral,Inpp1,INPP1,0.06660371,0.0251133589117544,-0.05360724,False
MHb,Ventral,Hibch,HIBCH,0.06470054,0.023718172305545824,-0.10680065,False
MHb,Ventral,Pms1,PMS1,0.04049176,0.01482385769096615,-0.055041775,False
MHb,Ventral,Gm28777,GM28777,0.00047862733,0.00017439832577607255,-6.06908e-05,False
MHb,Ventral,Ormdl1,ORMDL1,0.026495855,0.009940704569236134,-0.019988447,False
MHb,Ventral,Osgepl1,OSGEPL1,0.02657619,0.00959190791768399,-0.03899148,False
MHb,Ventral,Asnsd1,ASNSD1,0.02552107,0.00959190791768399,-0.022686664,False
MHb,Ventral,Dnah7a,DNAH7A,0.111171775,0.04028601325427267,-0.12528542,False
MHb,Ventral,Stk17b,STK17B,0.009368582,0.0034879665155214496,-0.004675816,False
MHb,Ventral,Hecw2,HECW2,0.405111,0.13864666899197922,-0.5186291,False
MHb,Ventral,Ccdc150,CCDC150,0.008713568,0.0031391698639693048,-0.0042963624,False
MHb,Ventral,Gtf3c3,GTF3C3,0.062082365,0.022671782350889392,-0.04933933,False
MHb,Ventral,Pgap1,PGAP1,0.20242009,0.07150331356818991,-0.26103354,False
MHb,Ventral,Ankrd44,ANKRD44,0.1253072,0.04412277642134625,-0.14425129,False
MHb,Ventral,Sf3b1,SF3B1,0.27663177,0.10080223229857117,-0.22946292,False
MHb,Ventral,Coq10b,COQ10B,0.05145082,0.019358214161144024,-0.055298604,False
MHb,Ventral,Hspd1,HSPD1,0.32604602,0.11684687826997044,-0.061519504,False
MHb,Ventral,Hspe1,HSPE1,0.5094661,0.17928147889780238,-0.1001814,False
MHb,Ventral,Mob4,MOB4,0.20227703,0.07220090687129423,-0.11120376,False
MHb,Ventral,Rftn2,RFTN2,0.021286538,0.007673526334147198,0.004655618,False
MHb,Ventral,Gm10561,GM10561,0.0019505569,0.0006975933031042902,0.0005291917,False
MHb,Ventral,Mars2,MARS2,0.022955716,0.008371119637251486,-0.006971542,False
MHb,Ventral,Boll,BOLL,0.0,0.0,-0.00089794706,False
MHb,Ventral,Plcl1,PLCL1,0.8048579,0.2603767003836743,-0.7793655,False
MHb,Ventral,Satb2,SATB2,0.0028739339,0.0010463899546564353,0.00048965635,False
MHb,Ventral,BC055402,BC055402,0.00047510507,0.00017439832577607255,0.00047510507,False
MHb,Ventral,Tyw5,TYW5,0.026887024,0.009940704569236134,-0.03734204,False
MHb,Ventral,Spats2l,SPATS2L,0.044289175,0.01569584931984651,0.005141631,False
MHb,Ventral,Kctd18,KCTD18,0.021525983,0.007673526334147198,-0.032828253,False
MHb,Ventral,Aox1,AOX1,0.004861503,0.0017439832577607253,0.0008165329,False
MHb,Ventral,Aox3,AOX3,0.0024678584,0.0008719916288803627,0.0002767928,False
MHb,Ventral,Aox2,AOX2,0.00032035218,0.00017439832577607255,-0.0006622983,False
MHb,Ventral,Bzw1,BZW1,0.16752702,0.06121381234740131,-0.083096534,False
MHb,Ventral,Clk1,CLK1,0.21817628,0.07813044994768091,-0.20294651,False
MHb,Ventral,Ppil3,PPIL3,0.04606446,0.017091035926055088,-0.030527301,False
MHb,Ventral,Nif3l1,NIF3L1,0.028847067,0.010638297872340422,-0.010088721,False
MHb,Ventral,Orc2,ORC2,0.07271989,0.026334147192186904,-0.066812724,False
MHb,Ventral,Gm15834,GM15834,0.021299118,0.007673526334147198,-0.03662052,False
MHb,Ventral,Fam126b,FAM126B,0.18992153,0.06801534705266833,-0.14414355,False
MHb,Ventral,Ndufb3,NDUFB3,0.3908358,0.1388210673177553,-0.12446973,False
MHb,Ventral,Cflar,CFLAR,0.03856337,0.013777467736309718,-0.013113137,False
MHb,Ventral,Casp8,CASP8,0.0060884804,0.0022671782350889426,-0.004256839,False
MHb,Ventral,Trak2,TRAK2,0.091254175,0.03278688524590157,-0.059837162,False
MHb,Ventral,Stradb,STRADB,0.028578248,0.01046389954656435,-0.07842177,False
MHb,Ventral,Tmem237,TMEM237,0.06775346,0.024764562260202256,-0.06739227,False
MHb,Ventral,Mpp4,MPP4,0.01344743,0.004883153121730032,-0.022966418,False
MHb,Ventral,Gm29017,GM29017,0.00042870597,0.00017439832577607255,-0.002072004,False
MHb,Ventral,Als2,ALS2,0.096191995,0.034879665155214436,-0.1518732,False
MHb,Ventral,Cdk15,CDK15,0.00047211675,0.00017439832577607255,-0.002582339,False
MHb,Ventral,Fzd7,FZD7,0.037431154,0.013603069410533646,-0.05234172,False
MHb,Ventral,Gm973,GM973,0.06407332,0.023194977328217608,0.014768045,False
MHb,Ventral,Gm28411,GM28411,0.0039487514,0.0013951866062085804,0.0015819122,False
MHb,Ventral,Sumo1,SUMO1,0.38382077,0.13742588071154677,-0.18699539,False
MHb,Ventral,Nop58,NOP58,0.118307546,0.04290198814091375,-0.080581054,False
MHb,Ventral,Bmpr2,BMPR2,0.21633865,0.07673526334147228,-0.22248675,False
MHb,Ventral,Fam117b,FAM117B,0.15003188,0.0544122776421345,-0.1809776,False
MHb,Ventral,Ica1l,ICA1L,0.056341946,0.020404604115800456,-0.08320983,False
MHb,Ventral,Wdr12,WDR12,0.08250005,0.030519707010812632,-0.097715996,False
MHb,Ventral,Carf,CARF,0.044897154,0.016219044297174728,-0.061039783,False
MHb,Ventral,Nbeal1,NBEAL1,0.24857852,0.08841995116846957,-0.270497,False
MHb,Ventral,Cyp20a1,CYP20A1,0.044228587,0.016044645971398656,-0.030891355,False
MHb,Ventral,Abi2,ABI2,0.2217632,0.07882804325078523,-0.2215175,False
MHb,Ventral,Raph1,RAPH1,0.09280227,0.032961283571677644,-0.07277186,False
MHb,Ventral,Cd28,CD28,0.0,0.0,-0.00056312804,False
MHb,Ventral,Ctla4,CTLA4,0.0,0.0,-0.00046287398,False
MHb,Ventral,Icos,ICOS,0.00045758262,0.00017439832577607255,0.00045758265,False
MHb,Ventral,Pard3b,PARD3B,0.2756525,0.09539588419951273,-0.38558242,False
MHb,Ventral,Pard3bos1,PARD3BOS1,0.02097525,0.007673526334147198,-0.024083901,False
MHb,Ventral,Pard3bos3,PARD3BOS3,0.002983294,0.0010463899546564353,-0.0036729276,False
MHb,Ventral,Nrp2,NRP2,0.63381433,0.21799790722008883,-0.7435311,False
MHb,Ventral,Gm4208,GM4208,0.0,0.0,-0.0017241337,False
MHb,Ventral,Ino80d,INO80D,0.09727211,0.034879665155214436,-0.13177975,False
MHb,Ventral,Ino80dos,INO80DOS,0.059353672,0.021799790722009032,-0.09271171,False
MHb,Ventral,Ndufs1,NDUFS1,0.15430842,0.055633065922567004,-0.13269584,False
MHb,Ventral,Eef1b2,EEF1B2,0.5175292,0.1831182420648758,-0.046400845,False
MHb,Ventral,Gpr1,GPR1,0.004341744,0.0015695849319846528,0.0001771939,False
MHb,Ventral,Zdbf2,ZDBF2,0.0819139,0.0294733170561562,-0.018939264,False
MHb,Ventral,Adam23,ADAM23,0.1987102,0.0708057202650856,-0.29512015,False
MHb,Ventral,Dytn,DYTN,0.0038906494,0.0013951866062085804,0.0025801559,False
MHb,Ventral,Mdh1b,MDH1B,0.0115667945,0.00418555981862574,-0.00081341434,False
MHb,Ventral,Fastkd2,FASTKD2,0.030423244,0.01133589117544471,-0.043198965,False
MHb,Ventral,Klf7,KLF7,0.26018563,0.09277990931287154,-0.30715188,False
MHb,Ventral,Gm13748,GM13748,0.0035400596,0.001220788280432508,-0.005161248,False
MHb,Ventral,Gm28981,GM28981,0.0024624541,0.0008719916288803627,-0.007972855,False
MHb,Ventral,Creb1,CREB1,0.12088487,0.043599581444018036,-0.12282061,False
MHb,Ventral,Mettl21a,METTL21A,0.016133383,0.005929543076386469,-0.015509818,False
MHb,Ventral,Ccnyl1,CCNYL1,0.023313425,0.008545517963027558,-0.033057805,False
MHb,Ventral,Fzd5,FZD5,0.0023320583,0.0008719916288803627,-0.00010210974,False
MHb,Ventral,Plekhm3,PLEKHM3,0.09400141,0.034007673526334076,-0.13002437,False
MHb,Ventral,D630023F18Rik,D630023F18RIK,0.008965561,0.0034879665155214496,-0.010235332,False
MHb,Ventral,Idh1,IDH1,0.057860196,0.020927799093128672,-0.01225771,False
MHb,Ventral,Pikfyve,PIKFYVE,0.102875754,0.03679804673875123,-0.111763075,False
MHb,Ventral,Pth2r,PTH2R,0.00054702524,0.00017439832577607255,-0.0005917632,False
MHb,Ventral,Map2,MAP2,0.8348563,0.2839204743634468,-0.53834283,False
MHb,Ventral,Gm10558,GM10558,0.008147442,0.0029647715381932323,-0.010667895,False
MHb,Ventral,Unc80,UNC80,0.33788985,0.11946285315661162,-0.2772597,False
MHb,Ventral,Rpe,RPE,0.047785867,0.017614230903383304,-0.04574417,False
MHb,Ventral,Kansl1l,KANSL1L,0.1266676,0.04551796302755483,-0.13487528,False
MHb,Ventral,Acadl,ACADL,0.049282346,0.017788629229159376,0.011745229,False
MHb,Ventral,Myl1,MYL1,0.002399752,0.0008719916288803627,-0.0046565034,False
MHb,Ventral,Lancl1,LANCL1,0.07669821,0.028252528775723696,-0.07658196,False
MHb,Ventral,Erbb4,ERBB4,1.0846735,0.33170561562609624,-0.57548773,False
MHb,Ventral,Gm29114,GM29114,0.0023432323,0.0008719916288803627,-0.0028539905,False
MHb,Ventral,Ikzf2,IKZF2,0.06691133,0.023718172305545824,-0.062382616,False
MHb,Ventral,Spag16,SPAG16,0.07062252,0.025462155563306544,-0.018508658,False
MHb,Ventral,Vwc2l,VWC2L,0.024361156,0.00871991628880363,-0.016516529,False
MHb,Ventral,Bard1,BARD1,0.0023715738,0.0008719916288803627,0.00022345548,False
MHb,Ventral,Atic,ATIC,0.038862374,0.014126264387861862,-0.0146361925,False
MHb,Ventral,Fn1,FN1,0.010332413,0.0038367631670735945,0.0048628356,False
MHb,Ventral,Mreg,MREG,0.049684204,0.018660620858039736,-0.043339,False
MHb,Ventral,Pecr,PECR,0.017815737,0.006452738053714688,-0.0064163916,False
MHb,Ventral,Tmem169,TMEM169,0.023949577,0.00871991628880363,-0.037120514,False
MHb,Ventral,Xrcc5,XRCC5,0.071067534,0.025810952214858688,-0.079497464,False
MHb,Ventral,March4,MARCH4,0.1435346,0.050575514475060916,-0.2472114,False
MHb,Ventral,Smarcal1,SMARCAL1,0.04464478,0.0163934426229508,-0.0403649,False
MHb,Ventral,Ankar,ANKAR,0.0013215216,0.0005231949773282176,-0.0010275953,False
MHb,Ventral,Rpl37a,RPL37A,1.1207169,0.3768747820021043,-0.011815071,True
MHb,Ventral,Igfbp2,IGFBP2,0.03902018,0.014300662713637934,0.009993944,False
MHb,Ventral,Igfbp5,IGFBP5,0.14261591,0.051447506103941276,0.0033840388,False
MHb,Ventral,Tns1,TNS1,0.019511431,0.006975933031042906,0.005119957,False
MHb,Ventral,Cxcr2,CXCR2,0.0,0.0,-0.0006458335,False
MHb,Ventral,Arpc2,ARPC2,0.20519657,0.07429368678060717,-0.109849736,False
MHb,Ventral,Aamp,AAMP,0.15759811,0.057551447506103796,-0.07845007,False
MHb,Ventral,Pnkd,PNKD,0.14897786,0.053889082664806284,-0.093851045,False
MHb,Ventral,Tmbim1,TMBIM1,0.036600236,0.013428671084757574,0.0013485886,False
