compartment,mouse_region,mouse_gene,gene_upper,mean_log_expr,pct_expr,mouse_logFC_vs_other_regions,excluded_gene
LHb,Hbx,0610005C13Rik,0610005C13RIK,0.0037854696,0.0026132404,0.0007274705,False
LHb,Hbx,0610009B22Rik,0610009B22RIK,0.11024256,0.08536582,0.057813555,False
LHb,Hbx,0610009E02Rik,0610009E02RIK,0.0,0.0,-0.0012285863,False
LHb,Hbx,0610009L18Rik,0610009L18RIK,0.0015939336,0.00087108015,0.0006091435,False
LHb,Hbx,0610009O20Rik,0610009O20RIK,0.06927442,0.048780516,0.03641966,False
LHb,Hbx,0610010F05Rik,0610010F05RIK,0.20033018,0.1358883,0.012604088,False
LHb,Hbx,0610010K14Rik,0610010K14RIK,0.019918362,0.02439025,0.00017434731,False
LHb,Hbx,0610012G03Rik,0610012G03RIK,0.19993444,0.12543537,0.097507164,False
LHb,Hbx,0610025J13Rik,0610025J13RIK,0.0,0.0,-0.00015591369,False
LHb,Hbx,0610030E20Rik,0610030E20RIK,0.043985315,0.03397214,0.003535483,False
LHb,Hbx,0610037L13Rik,0610037L13RIK,0.08128615,0.06358889,0.028594565,False
LHb,Hbx,0610038B21Rik,0610038B21RIK,0.0,0.0,-0.00035898646,False
LHb,Hbx,0610039K10Rik,0610039K10RIK,0.0,0.0,0.0,False
LHb,Hbx,0610040B10Rik,0610040B10RIK,0.0367058,0.03222998,0.016155204,False
LHb,Hbx,0610040F04Rik,0610040F04RIK,0.043195307,0.027874574,0.011625707,False
LHb,Hbx,0610040J01Rik,0610040J01RIK,0.13668485,0.07404181,0.08356881,False
LHb,Hbx,0610043K17Rik,0610043K17RIK,0.027080674,0.02351917,0.005171947,False
LHb,Hbx,0710001A04Rik,0710001A04RIK,0.0011675396,0.0017421603,0.00033364195,False
LHb,Hbx,1010001B22Rik,1010001B22RIK,0.0056858687,0.004355401,0.0043123434,False
LHb,Hbx,1010001N08Rik,1010001N08RIK,0.0,0.0,-0.0005135492,False
LHb,Hbx,1110002E22Rik,1110002E22RIK,0.0,0.0,-0.0013004569,False
LHb,Hbx,1110002J07Rik,1110002J07RIK,0.0003697228,0.00087108015,-0.00021129803,False
LHb,Hbx,1110002L01Rik,1110002L01RIK,0.04735018,0.039198626,0.011931032,False
LHb,Hbx,1110002O04Rik,1110002O04RIK,0.0015386618,0.00087108015,0.0011026426,False
LHb,Hbx,1110004E09Rik,1110004E09RIK,0.07474202,0.06184673,0.029255822,False
LHb,Hbx,1110004F10Rik,1110004F10RIK,0.33724153,0.18641077,0.1397063,False
LHb,Hbx,1110006O24Rik,1110006O24RIK,0.0012214873,0.0017421603,-0.00079538324,False
LHb,Hbx,1110008F13Rik,1110008F13RIK,0.13461292,0.0975609,0.04751066,False
LHb,Hbx,1110008L16Rik,1110008L16RIK,0.05744159,0.040940788,0.029774526,False
LHb,Hbx,1110008P14Rik,1110008P14RIK,0.16711476,0.11236921,0.09211325,False
LHb,Hbx,1110012L19Rik,1110012L19RIK,0.025372898,0.029616736,0.01151487,False
LHb,Hbx,1110013H19Rik,1110013H19RIK,0.0,0.0,0.0,False
LHb,Hbx,1110015O18Rik,1110015O18RIK,0.01736659,0.009581881,0.0076366216,False
LHb,Hbx,1110017D15Rik,1110017D15RIK,0.052125607,0.038327545,0.011416778,False
LHb,Hbx,1110018N20Rik,1110018N20RIK,0.0,0.0,-0.0005576379,False
LHb,Hbx,1110019D14Rik,1110019D14RIK,0.15632391,0.09146336,0.09169084,False
LHb,Hbx,1110020A21Rik,1110020A21RIK,0.007434435,0.0069686407,0.003845323,False
LHb,Hbx,1110032A03Rik,1110032A03RIK,0.16619548,0.11933783,0.08366423,False
LHb,Hbx,1110032F04Rik,1110032F04RIK,0.002218366,0.00087108015,-0.00308375,False
LHb,Hbx,1110034G24Rik,1110034G24RIK,0.075934224,0.054007,0.034061614,False
LHb,Hbx,1110035H17Rik,1110035H17RIK,0.013304834,0.011324041,0.009346397,False
LHb,Hbx,1110036E04Rik,1110036E04RIK,0.0,0.0,-0.0007049839,False
LHb,Hbx,1110038B12Rik,1110038B12RIK,0.0,0.0,-0.0045951842,False
LHb,Hbx,1110038F14Rik,1110038F14RIK,0.06758396,0.059233487,0.019411318,False
LHb,Hbx,1110046J04Rik,1110046J04RIK,0.06320491,0.050522678,0.03018779,False
LHb,Hbx,1110051M20Rik,1110051M20RIK,0.38585892,0.22386709,0.06477341,False
LHb,Hbx,1110059E24Rik,1110059E24RIK,0.11229605,0.086236894,0.035331175,False
LHb,Hbx,1110059G10Rik,1110059G10RIK,0.07488466,0.06097565,0.03815763,False
LHb,Hbx,1110065P20Rik,1110065P20RIK,0.16289486,0.10975598,0.06995923,False
LHb,Hbx,1190002N15Rik,1190002N15RIK,0.043404102,0.026132412,0.0061051287,False
LHb,Hbx,1190005I06Rik,1190005I06RIK,0.07876738,0.06184673,0.037882347,False
LHb,Hbx,1190007I07Rik,1190007I07RIK,0.07158063,0.057491325,0.034780227,False
LHb,Hbx,1200007C13Rik,1200007C13RIK,0.0,0.0,0.0,False
LHb,Hbx,1300002E11Rik,1300002E11RIK,0.037060395,0.028745655,0.013291387,False
LHb,Hbx,1300014J16Rik,1300014J16RIK,0.0,0.0,-0.0017592277,False
LHb,Hbx,1300017J02Rik,1300017J02RIK,0.005551026,0.0069686407,-1.3349578e-05,False
LHb,Hbx,1500002C15Rik,1500002C15RIK,0.010975333,0.007839721,0.0062471223,False
LHb,Hbx,1500004A13Rik,1500004A13RIK,0.012978999,0.0060975607,0.002041378,False
LHb,Hbx,1500009C09Rik,1500009C09RIK,0.1064052,0.08362366,0.031873003,False
LHb,Hbx,1500009L16Rik,1500009L16RIK,0.08861681,0.07404181,0.0214964,False
LHb,Hbx,1500011B03Rik,1500011B03RIK,0.20082913,0.12979075,0.08685901,False
LHb,Hbx,1500011K16Rik,1500011K16RIK,0.17695546,0.11759567,0.074492164,False
LHb,Hbx,1500015A07Rik,1500015A07RIK,0.014658175,0.0139372805,-0.0025264975,False
LHb,Hbx,1500015L24Rik,1500015L24RIK,0.001691321,0.00087108015,-0.00013599079,False
LHb,Hbx,1500015O10Rik,1500015O10RIK,0.090605505,0.047909435,-0.018573657,False
LHb,Hbx,1500026H17Rik,1500026H17RIK,0.0017057328,0.00087108015,0.0008578083,False
LHb,Hbx,1500035N22Rik,1500035N22RIK,0.05681556,0.048780516,0.03447923,False
LHb,Hbx,1520401A03Rik,1520401A03RIK,0.0025222832,0.00087108015,0.0013277888,False
LHb,Hbx,1600002K03Rik,1600002K03RIK,0.036056664,0.02351917,0.010278575,False
LHb,Hbx,1600010M07Rik,1600010M07RIK,0.07695491,0.056620244,0.039600812,False
LHb,Hbx,1600012H06Rik,1600012H06RIK,0.017607024,0.016550522,-0.0015980937,False
LHb,Hbx,1600014C10Rik,1600014C10RIK,0.03247024,0.028745655,0.0063224565,False
LHb,Hbx,1600020E01Rik,1600020E01RIK,0.077790044,0.05226484,0.022661045,False
LHb,Hbx,1700001C02Rik,1700001C02RIK,0.008103291,0.005226481,-0.0029596472,False
LHb,Hbx,1700001C19Rik,1700001C19RIK,0.0,0.0,-0.00013362657,False
LHb,Hbx,1700001D01Rik,1700001D01RIK,0.00054574554,0.00087108015,7.228737e-05,False
LHb,Hbx,1700001G11Rik,1700001G11RIK,0.0014953958,0.00087108015,0.00086586404,False
LHb,Hbx,1700001J03Rik,1700001J03RIK,0.0,0.0,-0.0007303154,False
LHb,Hbx,1700001K19Rik,1700001K19RIK,0.032819625,0.021777008,0.029335504,False
LHb,Hbx,1700001L05Rik,1700001L05RIK,0.0020754202,0.00087108015,-0.00060890964,False
LHb,Hbx,1700001L19Rik,1700001L19RIK,0.01975686,0.020034846,0.0065493034,False
LHb,Hbx,1700001O22Rik,1700001O22RIK,0.0019818533,0.004355401,-0.0052680317,False
LHb,Hbx,1700001P01Rik,1700001P01RIK,0.0004834539,0.00087108015,-0.00021168124,False
LHb,Hbx,1700003E16Rik,1700003E16RIK,0.021501508,0.0148083605,0.008432793,False
LHb,Hbx,1700003F12Rik,1700003F12RIK,0.023445603,0.018292684,0.0050261803,False
LHb,Hbx,1700003L19Rik,1700003L19RIK,0.0,0.0,-0.0028181847,False
LHb,Hbx,1700003M07Rik,1700003M07RIK,0.0065109623,0.010452961,0.003518268,False
LHb,Hbx,1700006E09Rik,1700006E09RIK,0.0008228954,0.0017421603,0.00080311997,False
LHb,Hbx,1700007G11Rik,1700007G11RIK,0.034189276,0.018292684,-0.008891083,False
LHb,Hbx,1700007K13Rik,1700007K13RIK,0.022172669,0.018292684,0.008553607,False
LHb,Hbx,1700007L15Rik,1700007L15RIK,0.0,0.0,0.0,False
LHb,Hbx,1700008J07Rik,1700008J07RIK,0.0039794478,0.0034843206,-0.0019936645,False
LHb,Hbx,1700008O03Rik,1700008O03RIK,0.019693915,0.019163765,0.0036604013,False
LHb,Hbx,1700010H22Rik,1700010H22RIK,0.0,0.0,0.0,False
LHb,Hbx,1700010I14Rik,1700010I14RIK,0.01773979,0.015679441,0.010243671,False
LHb,Hbx,1700010K23Rik,1700010K23RIK,0.0,0.0,-0.00074582966,False
LHb,Hbx,1700010K24Rik,1700010K24RIK,0.025099605,0.020905927,0.013251958,False
LHb,Hbx,1700011H14Rik,1700011H14RIK,0.0012396629,0.00087108015,0.0005577661,False
LHb,Hbx,1700011I03Rik,1700011I03RIK,0.00054748217,0.00087108015,-0.0057700607,False
LHb,Hbx,1700011L22Rik,1700011L22RIK,0.0,0.0,-0.0007424643,False
LHb,Hbx,1700012B09Rik,1700012B09RIK,0.026699368,0.020034846,-0.0001750309,False
LHb,Hbx,1700012C14Rik,1700012C14RIK,0.0015506449,0.0026132404,0.0010999849,False
LHb,Hbx,1700012D14Rik,1700012D14RIK,0.004150249,0.0017421603,-0.00055227336,False
LHb,Hbx,1700012I11Rik,1700012I11RIK,0.0,0.0,-0.0006715119,False
LHb,Hbx,1700012P22Rik,1700012P22RIK,0.0,0.0,-0.00070352404,False
LHb,Hbx,1700013F07Rik,1700013F07RIK,0.025593728,0.022648089,0.009477567,False
LHb,Hbx,1700013M08Rik,1700013M08RIK,0.0015019571,0.00087108015,0.00065730757,False
LHb,Hbx,1700015C15Rik,1700015C15RIK,0.0,0.0,-0.00023543554,False
LHb,Hbx,1700015F17Rik,1700015F17RIK,0.0005909245,0.00087108015,-0.0014272927,False
LHb,Hbx,1700015H07Rik,1700015H07RIK,0.0030253206,0.0026132404,0.0021897806,False
LHb,Hbx,1700016C15Rik,1700016C15RIK,0.001982901,0.00087108015,0.0012563603,False
LHb,Hbx,1700016D06Rik,1700016D06RIK,0.0013699597,0.00087108015,-0.0011047819,False
LHb,Hbx,1700016G14Rik,1700016G14RIK,0.00097343896,0.0017421603,0.00013220852,False
LHb,Hbx,1700016G22Rik,1700016G22RIK,0.0,0.0,0.0,False
LHb,Hbx,1700016J18Rik,1700016J18RIK,0.0,0.0,-0.00016881981,False
LHb,Hbx,1700016K05Rik,1700016K05RIK,0.0024485257,0.00087108015,-0.0025829817,False
LHb,Hbx,1700016K19Rik,1700016K19RIK,0.004346741,0.005226481,-0.006952631,False
LHb,Hbx,1700016P03Rik,1700016P03RIK,0.0,0.0,-0.000531363,False
LHb,Hbx,1700017B05Rik,1700017B05RIK,0.024320727,0.015679441,0.016403545,False
LHb,Hbx,1700017D01Rik,1700017D01RIK,0.0,0.0,-0.0004424431,False
LHb,Hbx,1700017J07Rik,1700017J07RIK,0.0,0.0,-0.00020770129,False
LHb,Hbx,1700017M07Rik,1700017M07RIK,0.0018100658,0.00087108015,0.0009341963,False
LHb,Hbx,1700018A04Rik,1700018A04RIK,0.0,0.0,-0.0001728059,False
LHb,Hbx,1700018L02Rik,1700018L02RIK,0.0039789723,0.0034843206,0.002338997,False
LHb,Hbx,1700019A02Rik,1700019A02RIK,0.010397515,0.007839721,-0.00077085104,False
LHb,Hbx,1700019D03Rik,1700019D03RIK,0.019009959,0.012195121,-0.0459986,False
LHb,Hbx,1700019G24Rik,1700019G24RIK,0.008952576,0.0060975607,0.0057959557,False
LHb,Hbx,1700019L13Rik,1700019L13RIK,0.0037889048,0.0034843206,0.003010211,False
LHb,Hbx,1700020D05Rik,1700020D05RIK,0.0038959773,0.004355401,0.001636897,False
LHb,Hbx,1700020G17Rik,1700020G17RIK,0.002219311,0.00087108015,0.00024384144,False
LHb,Hbx,1700020I14Rik,1700020I14RIK,0.19735636,0.12195106,-0.0057351887,False
LHb,Hbx,1700020L24Rik,1700020L24RIK,0.003052738,0.0026132404,0.0022600226,False
LHb,Hbx,1700020N01Rik,1700020N01RIK,0.0,0.0,-0.00016502762,False
LHb,Hbx,1700021F05Rik,1700021F05RIK,0.077080026,0.06533104,0.02288451,False
LHb,Hbx,1700022A22Rik,1700022A22RIK,0.00042470373,0.00087108015,-0.00026199568,False
LHb,Hbx,1700022I11Rik,1700022I11RIK,0.006402251,0.004355401,0.003963041,False
LHb,Hbx,1700022N22Rik,1700022N22RIK,0.0026701018,0.0026132404,0.0012994002,False
LHb,Hbx,1700023F06Rik,1700023F06RIK,0.075637914,0.057491325,0.042178143,False
LHb,Hbx,1700023H06Rik,1700023H06RIK,0.0,0.0,0.0,False
LHb,Hbx,1700024B18Rik,1700024B18RIK,0.21150394,0.13153291,0.14789945,False
LHb,Hbx,1700024G13Rik,1700024G13RIK,0.014532307,0.008710801,0.0016417895,False
LHb,Hbx,1700024I08Rik,1700024I08RIK,0.0,0.0,0.0,False
LHb,Hbx,1700025G04Rik,1700025G04RIK,0.16364272,0.10801382,-0.0343017,False
LHb,Hbx,1700025K24Rik,1700025K24RIK,0.0,0.0,-0.0004405602,False
LHb,Hbx,1700026D11Rik,1700026D11RIK,0.0,0.0,-0.0011821028,False
LHb,Hbx,1700026F02Rik,1700026F02RIK,0.0100338,0.0060975607,0.003948561,False
LHb,Hbx,1700026J14Rik,1700026J14RIK,0.0008036373,0.0017421603,-0.0006088987,False
LHb,Hbx,1700027A07Rik,1700027A07RIK,0.0038712637,0.005226481,0.001252695,False
LHb,Hbx,1700027A15Rik,1700027A15RIK,0.0,0.0,-0.00039352124,False
LHb,Hbx,1700027H10Rik,1700027H10RIK,0.0019707077,0.00087108015,-0.0067481566,False
LHb,Hbx,1700027J07Rik,1700027J07RIK,0.0,0.0,-0.00015651582,False
LHb,Hbx,1700028E10Rik,1700028E10RIK,0.0,0.0,-0.0003362676,False
LHb,Hbx,1700028J19Rik,1700028J19RIK,0.0015506856,0.00087108015,0.00029155507,False
LHb,Hbx,1700028K03Rik,1700028K03RIK,0.015530751,0.011324041,0.0011161687,False
LHb,Hbx,1700028P14Rik,1700028P14RIK,0.015169953,0.008710801,0.0059925187,False
LHb,Hbx,1700029H14Rik,1700029H14RIK,0.0,0.0,-0.0008148303,False
LHb,Hbx,1700029I15Rik,1700029I15RIK,0.004078091,0.0034843206,-0.003249893,False
LHb,Hbx,1700029J07Rik,1700029J07RIK,0.042409617,0.030487817,0.014518991,False
LHb,Hbx,1700030C14Rik,1700030C14RIK,0.006425013,0.005226481,0.005495323,False
LHb,Hbx,1700030F04Rik,1700030F04RIK,0.0051007313,0.004355401,0.0034592783,False
LHb,Hbx,1700030J22Rik,1700030J22RIK,0.014113582,0.013066201,0.0058656055,False
LHb,Hbx,1700030K09Rik,1700030K09RIK,0.0637659,0.047038354,0.02370033,False
LHb,Hbx,1700030L22Rik,1700030L22RIK,0.0,0.0,-0.00061525725,False
LHb,Hbx,1700030N03Rik,1700030N03RIK,0.0,0.0,0.0,False
LHb,Hbx,1700034E13Rik,1700034E13RIK,0.0,0.0,-0.00013786911,False
LHb,Hbx,1700034H15Rik,1700034H15RIK,0.0034439499,0.0017421603,-0.006100474,False
LHb,Hbx,1700034I23Rik,1700034I23RIK,0.00054748217,0.00087108015,-0.00033476768,False
LHb,Hbx,1700034P13Rik,1700034P13RIK,0.0038583581,0.0034843206,-0.00083347596,False
LHb,Hbx,1700036A12Rik,1700036A12RIK,0.0032889657,0.0017421603,0.0007936477,False
LHb,Hbx,1700037C18Rik,1700037C18RIK,0.040458996,0.03310106,0.019134188,False
LHb,Hbx,1700037F03Rik,1700037F03RIK,0.0,0.0,-0.002955448,False
LHb,Hbx,1700037H04Rik,1700037H04RIK,0.05822371,0.054007,0.025979523,False
LHb,Hbx,1700040D17Rik,1700040D17RIK,0.0003772507,0.00087108015,-0.0032227794,False
LHb,Hbx,1700040L08Rik,1700040L08RIK,0.0,0.0,-5.5664015e-05,False
LHb,Hbx,1700041G16Rik,1700041G16RIK,0.007857073,0.005226481,0.005603929,False
LHb,Hbx,1700042O10Rik,1700042O10RIK,0.0321565,0.019163765,0.022585046,False
LHb,Hbx,1700045H11Rik,1700045H11RIK,0.0,0.0,-0.00021528386,False
LHb,Hbx,1700047A11Rik,1700047A11RIK,0.0021969597,0.0026132404,0.0006609033,False
LHb,Hbx,1700047F07Rik,1700047F07RIK,0.0,0.0,-0.0017061691,False
LHb,Hbx,1700047M11Rik,1700047M11RIK,0.016714247,0.010452961,-0.004829498,False
LHb,Hbx,1700048M11Rik,1700048M11RIK,0.0,0.0,-5.078284e-05,False
LHb,Hbx,1700048O20Rik,1700048O20RIK,0.0098678665,0.011324041,-0.0026118858,False
LHb,Hbx,1700052K11Rik,1700052K11RIK,0.023210337,0.021777008,0.010119048,False
LHb,Hbx,1700055D18Rik,1700055D18RIK,0.0005217029,0.00087108015,-0.001424788,False
LHb,Hbx,1700056E22Rik,1700056E22RIK,0.0061469725,0.0060975607,0.0053996774,False
LHb,Hbx,1700056N10Rik,1700056N10RIK,0.006519704,0.004355401,0.0031363326,False
LHb,Hbx,1700057H15Rik,1700057H15RIK,0.0025852409,0.00087108015,0.002454109,False
LHb,Hbx,1700058P15Rik,1700058P15RIK,0.0032891273,0.0017421603,0.0024522666,False
LHb,Hbx,1700060O08Rik,1700060O08RIK,0.0,0.0,-0.000247899,False
LHb,Hbx,1700061G19Rik,1700061G19RIK,0.011982731,0.007839721,0.009191374,False
LHb,Hbx,1700061N14Rik,1700061N14RIK,0.00074408913,0.00087108015,0.00061189284,False
LHb,Hbx,1700062C10Rik,1700062C10RIK,0.0,0.0,-0.00028245087,False
LHb,Hbx,1700063D05Rik,1700063D05RIK,0.004668393,0.004355401,-0.0048271436,False
LHb,Hbx,1700063H04Rik,1700063H04RIK,0.0,0.0,0.0,False
LHb,Hbx,1700063J08Rik,1700063J08RIK,0.0,0.0,0.0,False
LHb,Hbx,1700064H15Rik,1700064H15RIK,0.0034696201,0.0017421603,0.0015743349,False
LHb,Hbx,1700064M15Rik,1700064M15RIK,0.005455981,0.0060975607,0.0044796574,False
LHb,Hbx,1700065D16Rik,1700065D16RIK,0.0007747684,0.0017421603,-0.00028731313,False
LHb,Hbx,1700066B17Rik,1700066B17RIK,0.0,0.0,-0.00033339584,False
LHb,Hbx,1700066B19Rik,1700066B19RIK,0.009800149,0.0069686407,0.007971129,False
LHb,Hbx,1700066M21Rik,1700066M21RIK,0.02441087,0.018292684,0.0062686987,False
LHb,Hbx,1700067K01Rik,1700067K01RIK,0.0,0.0,-0.0005780135,False
LHb,Hbx,1700069B07Rik,1700069B07RIK,0.0007673913,0.00087108015,0.00068385206,False
LHb,Hbx,1700071M16Rik,1700071M16RIK,0.0,0.0,-5.5107095e-05,False
LHb,Hbx,1700074H08Rik,1700074H08RIK,0.0051535,0.004355401,0.0035433667,False
LHb,Hbx,1700080N15Rik,1700080N15RIK,0.029228026,0.021777008,-0.0074040834,False
LHb,Hbx,1700081N11Rik,1700081N11RIK,0.0,0.0,-0.0008852172,False
LHb,Hbx,1700082M22Rik,1700082M22RIK,0.0,0.0,-0.000890888,False
LHb,Hbx,1700084C06Rik,1700084C06RIK,0.04740106,0.04268295,0.018996531,False
LHb,Hbx,1700084E18Rik,1700084E18RIK,0.0030807345,0.0017421603,0.0011727446,False
LHb,Hbx,1700084F23Rik,1700084F23RIK,0.0,0.0,-0.00016421283,False
LHb,Hbx,1700085C21Rik,1700085C21RIK,0.0006024831,0.00087108015,0.0006024831,False
LHb,Hbx,1700085D07Rik,1700085D07RIK,0.02671919,0.019163765,0.01183523,False
LHb,Hbx,1700086O06Rik,1700086O06RIK,0.050056975,0.03397214,0.028693616,False
LHb,Hbx,1700086P04Rik,1700086P04RIK,0.008801312,0.0060975607,0.005696607,False
LHb,Hbx,1700087I21Rik,1700087I21RIK,0.0,0.0,-0.0015371661,False
LHb,Hbx,1700087M22Rik,1700087M22RIK,0.012513992,0.011324041,0.0054762843,False
LHb,Hbx,1700088E04Rik,1700088E04RIK,0.030157706,0.027003493,0.00027699769,False
LHb,Hbx,1700093K21Rik,1700093K21RIK,0.008087065,0.005226481,0.0063024927,False
LHb,Hbx,1700094D03Rik,1700094D03RIK,0.010723989,0.005226481,0.006362147,False
LHb,Hbx,1700094J05Rik,1700094J05RIK,0.0033570458,0.0034843206,0.0014265348,False
LHb,Hbx,1700094M23Rik,1700094M23RIK,0.0035188782,0.0017421603,-0.0027724558,False
LHb,Hbx,1700095J03Rik,1700095J03RIK,0.0026004924,0.0026132404,0.00024065375,False
LHb,Hbx,1700095J12Rik,1700095J12RIK,0.0,0.0,-0.00020343314,False
LHb,Hbx,1700096J18Rik,1700096J18RIK,0.0,0.0,-0.000109881956,False
LHb,Hbx,1700096K18Rik,1700096K18RIK,0.017246965,0.0148083605,0.0054336973,False
LHb,Hbx,1700099I09Rik,1700099I09RIK,0.0,0.0,-0.0003898769,False
LHb,Hbx,1700101I11Rik,1700101I11RIK,0.0,0.0,-0.00023640142,False
LHb,Hbx,1700102H20Rik,1700102H20RIK,0.004039525,0.0026132404,-4.1171443e-05,False
LHb,Hbx,1700102P08Rik,1700102P08RIK,0.014921465,0.008710801,0.0077529405,False
LHb,Hbx,1700104B16Rik,1700104B16RIK,0.0,0.0,-0.0001785265,False
LHb,Hbx,1700105P06Rik,1700105P06RIK,0.010657778,0.009581881,0.006068975,False
LHb,Hbx,1700108J01Rik,1700108J01RIK,0.0021168638,0.0017421603,0.000106713036,False
LHb,Hbx,1700109G14Rik,1700109G14RIK,0.0018208006,0.00087108015,0.0013450419,False
LHb,Hbx,1700109H08Rik,1700109H08RIK,0.033733126,0.02351917,0.0077481642,False
LHb,Hbx,1700109K24Rik,1700109K24RIK,0.04453324,0.03222998,0.02544634,False
LHb,Hbx,1700110C19Rik,1700110C19RIK,0.005176148,0.0026132404,0.002230155,False
LHb,Hbx,1700110I01Rik,1700110I01RIK,0.0021145516,0.00087108015,-0.001173083,False
LHb,Hbx,1700110K17Rik,1700110K17RIK,0.005487552,0.0034843206,-0.00015569339,False
LHb,Hbx,1700111E14Rik,1700111E14RIK,0.03625236,0.027874574,-0.0055485032,False
LHb,Hbx,1700111N16Rik,1700111N16RIK,0.002235564,0.00087108015,0.00057732547,False
LHb,Hbx,1700112D23Rik,1700112D23RIK,0.021728791,0.017421603,-0.00917263,False
LHb,Hbx,1700112J05Rik,1700112J05RIK,0.0013958492,0.00087108015,0.0010305031,False
LHb,Hbx,1700112J16Rik,1700112J16RIK,0.013424945,0.007839721,0.0052804165,False
LHb,Hbx,1700112M02Rik,1700112M02RIK,0.00038400956,0.00087108015,-0.0019382661,False
LHb,Hbx,1700113A16Rik,1700113A16RIK,0.019020656,0.017421603,0.007583958,False
LHb,Hbx,1700113H08Rik,1700113H08RIK,0.0004715926,0.00087108015,-0.001031064,False
LHb,Hbx,1700120C14Rik,1700120C14RIK,0.0,0.0,-0.00078009523,False
LHb,Hbx,1700120C18Rik,1700120C18RIK,0.0024529472,0.0017421603,0.0013881553,False
LHb,Hbx,1700121C08Rik,1700121C08RIK,0.008776485,0.004355401,0.0047577126,False
LHb,Hbx,1700123M08Rik,1700123M08RIK,0.0,0.0,-0.00013911958,False
LHb,Hbx,1700123O12Rik,1700123O12RIK,0.0028009193,0.0026132404,0.0019982886,False
LHb,Hbx,1700123O20Rik,1700123O20RIK,0.053933397,0.05226484,0.02938632,False
LHb,Hbx,1700124L16Rik,1700124L16RIK,0.007886179,0.0060975607,2.0657666e-05,False
LHb,Hbx,1700125G02Rik,1700125G02RIK,0.0028132258,0.0034843206,-0.00043977913,False
LHb,Hbx,1700125G22Rik,1700125G22RIK,0.0,0.0,-0.0007623522,False
LHb,Hbx,1700125H03Rik,1700125H03RIK,0.0,0.0,0.0,False
LHb,Hbx,1700125H20Rik,1700125H20RIK,0.0019139587,0.00087108015,0.001628872,False
LHb,Hbx,1700126G02Rik,1700126G02RIK,0.016767785,0.0139372805,0.006588338,False
LHb,Hbx,1810006J02Rik,1810006J02RIK,0.0,0.0,-0.0001724574,False
LHb,Hbx,1810008I18Rik,1810008I18RIK,0.0,0.0,-0.00014055762,False
LHb,Hbx,1810009A15Rik,1810009A15RIK,0.004754772,0.0069686407,0.00113122,False
LHb,Hbx,1810010D01Rik,1810010D01RIK,0.006308606,0.0026132404,0.0052744364,False
LHb,Hbx,1810010H24Rik,1810010H24RIK,0.005664765,0.007839721,-0.0030581653,False
LHb,Hbx,1810011H11Rik,1810011H11RIK,0.0,0.0,-0.0009219763,False
LHb,Hbx,1810012K16Rik,1810012K16RIK,0.0023162821,0.0026132404,0.0016809634,False
LHb,Hbx,1810013D15Rik,1810013D15RIK,0.0,0.0,-0.00034186093,False
LHb,Hbx,1810013L24Rik,1810013L24RIK,0.18893033,0.11498244,0.038365543,False
LHb,Hbx,1810019N24Rik,1810019N24RIK,0.004185259,0.0034843206,0.0035112037,False
LHb,Hbx,1810020O05Rik,1810020O05RIK,0.0017754466,0.0017421603,0.0008650099,False
LHb,Hbx,1810021B22Rik,1810021B22RIK,0.007835047,0.0069686407,0.00032684905,False
LHb,Hbx,1810022K09Rik,1810022K09RIK,0.17065156,0.120208904,0.06950629,False
LHb,Hbx,1810024B03Rik,1810024B03RIK,0.01490664,0.013066201,0.0037006484,False
LHb,Hbx,1810026B05Rik,1810026B05RIK,0.011342324,0.005226481,0.005625709,False
LHb,Hbx,1810030O07Rik,1810030O07RIK,0.048104722,0.035714302,0.004562605,False
LHb,Hbx,1810032O08Rik,1810032O08RIK,0.023249947,0.017421603,0.008477768,False
LHb,Hbx,1810034E14Rik,1810034E14RIK,0.05183473,0.038327545,0.022150856,False
LHb,Hbx,1810037I17Rik,1810037I17RIK,0.35612965,0.18989508,0.1267842,False
LHb,Hbx,1810041H14Rik,1810041H14RIK,0.0019510419,0.0017421603,-0.0005999482,False
LHb,Hbx,1810041L15Rik,1810041L15RIK,0.47851592,0.2621947,0.1984736,False
LHb,Hbx,1810043G02Rik,1810043G02RIK,0.08123449,0.06620212,0.04400501,False
LHb,Hbx,1810044D09Rik,1810044D09RIK,0.007674904,0.007839721,0.0005080607,False
LHb,Hbx,1810055G02Rik,1810055G02RIK,0.020618413,0.0148083605,0.0026160516,False
LHb,Hbx,1810058I24Rik,1810058I24RIK,0.06967281,0.060104568,0.023187991,False
LHb,Hbx,1810059H22Rik,1810059H22RIK,0.0,0.0,-0.0008824177,False
LHb,Hbx,1810062G17Rik,1810062G17RIK,0.0012569132,0.00087108015,0.0008339224,False
LHb,Hbx,1810062O18Rik,1810062O18RIK,0.045831177,0.03310106,0.028190577,False
LHb,Hbx,1810063I02Rik,1810063I02RIK,0.0,0.0,0.0,False
LHb,Hbx,2010001A14Rik,2010001A14RIK,0.0,0.0,-0.000701535,False
LHb,Hbx,2010001K21Rik,2010001K21RIK,0.0,0.0,0.0,False
LHb,Hbx,2010005H15Rik,2010005H15RIK,0.0030479399,0.0017421603,0.0008109582,False
LHb,Hbx,2010007H06Rik,2010007H06RIK,0.0,0.0,-0.0012947577,False
LHb,Hbx,2010009K17Rik,2010009K17RIK,0.0033942987,0.0026132404,-0.0002785283,False
