mouse_gene,avg_expr_LHb,avg_expr_MHb,pct_expr_LHb,pct_expr_MHb,mouse_gene_upper
A830082K12Rik,0.11817852468184813,0.014887285976458078,0.057400838439213016,0.0076459034792368,A830082K12RIK
A930001A20Rik,5.184853173972784e-05,0.0001152864449903709,6.449532408900354e-05,0.0002805836139169473,A930001A20RIK
A930003A15Rik,0.0021661157196446934,0.0035786514688085553,0.0009029345372460499,0.00224466891133558,A930003A15RIK
A930003O13Rik,0.007222461999986916,0.006003393511315566,0.004063205417607219,0.004910213243546577,A930003O13RIK
A930004D18Rik,0.004941280802476309,0.004410944485362266,0.0024508223153821345,0.003296857463524134,A930004D18RIK
A930006L05Rik,0.0012122353704556435,0.0011330783852447584,0.0006449532408900355,0.0008417508417508418,A930006L05RIK
A930007I19Rik,0.02047341520139368,0.02137673205707825,0.010448242502418555,0.014730639730639686,A930007I19RIK
A930009A15Rik,0.003637553933566099,0.002422819973634842,0.0018058690744921003,0.001262626262626263,A930009A15RIK
A930012L18Rik,0.012627504948128369,0.027570892976506185,0.006578523057078351,0.020412457912457844,A930012L18RIK
A930015D03Rik,0.12294938887740658,0.13927564773573262,0.0646243147371814,0.09455667789001398,A930015D03RIK
A930016O22Rik,0.005540155830428038,0.0056431551418106895,0.003031280232183165,0.004559483726150395,A930016O22RIK
A930017K11Rik,0.0015969488437856698,0.0013104719525784219,0.0006449532408900355,0.0006313131313131314,A930017K11RIK
A930018P22Rik,0.0,7.43995186359665e-05,0.0,7.014590347923682e-05,A930018P22RIK
A930019D19Rik,0.0023247201084964737,0.0024168801135654545,0.0014833924540470823,0.0017536475869809214,A930019D19RIK
A930024E05Rik,0.014399117879262627,0.0341842664540579,0.007416962270235395,0.0268658810325476,A930024E05RIK
A930029G22Rik,0.0213655576370582,0.030007640624462,0.011544663011931612,0.022446689113355702,A930029G22RIK
A930033H14Rik,0.005452122274243161,0.0032958808764177124,0.0029667849080941616,0.002104377104377106,A930033H14RIK
A930041C12Rik,0.0010844473174922327,0.0010494624829293338,0.0005159625927120283,0.0009820426487093155,A930041C12RIK
AA467197,0.003623973352364363,0.013768802931884924,0.001870364398581104,0.01466049382716045,AA467197
AA645442,0.0010380558978069169,0.004116099561150586,0.0005804579168010319,0.0034371492704826077,AA645442
AA986860,0.004173601896592851,0.002401649364148812,0.002192841019026121,0.0017536475869809214,AA986860
AB041806,0.0023820821243699915,0.00016483612056264973,0.0013544018058690751,0.00014029180695847364,AB041806
AB124611,0.0025380482119283588,0.0010505653190753278,0.0012899064817800715,0.000771604938271605,AB124611
AI182371,0.0015824971298756423,0.0018592348683421996,0.0007094485649790391,0.001192480359147026,AI182371
AI413582,0.05883208572733777,0.09208018898497217,0.02960335375685256,0.06621773288439964,AI413582
AI429214,0.0020686563620257877,0.002358155245329588,0.0010964205095130607,0.0025953984287317646,AI429214
AI467606,0.001959475485805393,0.00105490467889229,0.0009029345372460499,0.0005611672278338945,AI467606
AI480526,0.09286863255430462,0.09654238939900864,0.045920670751370414,0.05815095398428708,AI480526
AI504432,0.11253329206600361,0.07262749733018913,0.052628184456626766,0.042999438832772,AI504432
AI593442,0.15846977649969768,0.04149753767935955,0.06952595936794566,0.02027216610549937,AI593442
AI597479,0.040135728172437095,0.048491791874275644,0.020702999032570092,0.031285072951739504,AI597479
AI661453,0.0002972221181368748,0.0,0.0001289906481780071,0.0,AI661453
AI837181,0.04323839647371447,0.05678377379317108,0.02218639148661717,0.04356060606060589,AI837181
AI838599,0.00011231845433390305,0.00033488283169587487,6.449532408900354e-05,0.0003507295173961841,AI838599
AI839979,0.0021579536413317783,0.0029118954716617945,0.0012899064817800715,0.0027356902356902384,AI839979
AI847159,0.00038747053230332544,0.0009249599703972887,0.00019348597226701063,0.0004910213243546577,AI847159
AI854703,0.025477982016549803,0.007637545873425509,0.012383102225088656,0.0051206509539842866,AI854703
AI987944,0.028342040039035506,0.03440825548445489,0.013737504030957727,0.023989898989898905,AI987944
AK157302,0.0029546423153714056,0.0034014120034227546,0.0017413737504030967,0.0026655443322110015,AK157302
AU019990,2.6336824864445076e-05,0.00021540678891623645,6.449532408900354e-05,0.00014029180695847364,AU019990
AU020206,0.007137268080647928,0.006062535141680773,0.003031280232183165,0.0026655443322110015,AU020206
AU021092,0.001936318121536815,0.0030095486119430265,0.0008384392131570463,0.0014730639730639737,AU021092
AU022252,0.024979503157392852,0.038828021705289956,0.01244759754917766,0.029040404040403933,AU022252
AU022751,0.000998203545522495,0.0021287511876997276,0.0005159625927120283,0.0014029180695847368,AU022751
AU022754,0.002081728331928653,0.00038401122037536706,0.0008384392131570463,0.00014029180695847364,AU022754
AU040320,0.16052172295647488,0.17103880892761764,0.08023218316672022,0.10627104377104764,AU040320
AU041133,0.03849678152665812,0.04642322182794491,0.020767494356659096,0.034652076318742855,AU041133
AV099323,0.009137827105977952,0.008764765994272323,0.00483714930667526,0.00645342312008978,AV099323
AW011738,0.002872125294541686,0.008886414398220712,0.001547887778136086,0.006804152637485962,AW011738
AW112010,0.004607974361633739,0.004098438322607494,0.0020638503708481143,0.0019640852974186322,AW112010
AW146154,0.013519920117221243,0.013208527502369212,0.007287971622057388,0.00904882154882153,AW146154
AW209491,0.030364102706731583,0.037859521204765496,0.01644630764269587,0.03170594837261492,AW209491
AW495222,0.0024580280772614265,0.001471322390113383,0.0012899064817800715,0.0006313131313131314,AW495222
AW549877,0.09242202822267634,0.11962270832639188,0.04598516607545942,0.07540684624018053,AW549877
AW551984,0.03204276668487916,0.011396298372441122,0.018510158013543977,0.0052609427609427595,AW551984
